,datetime,machineID,volt,rotate,pressure,vibration
81,2015-01-04 15:00:00,1,168.503141173372,455.536867848162,83.6898366282138,43.9178620620195
82,2015-01-04 16:00:00,1,184.640476023836,365.213803816466,87.4740090629833,52.0481523552736
83,2015-01-04 17:00:00,1,176.20803373176602,517.348532840373,82.4008178500825,46.9504922748382
84,2015-01-04 18:00:00,1,183.684832424152,414.481163786939,111.684659086995,56.837165226329205
85,2015-01-04 19:00:00,1,199.755983010266,425.832560410228,107.33507971606501,41.6748866788292
86,2015-01-04 20:00:00,1,187.53662771020402,427.763970211754,103.159963178568,50.1465152887951
87,2015-01-04 21:00:00,1,162.368944768772,458.49186753653396,95.74868343051871,50.240045441995704
88,2015-01-04 22:00:00,1,180.562702676983,447.101399724081,89.2601305236652,51.941914413392894
89,2015-01-04 23:00:00,1,167.023755892669,471.194987261844,89.4742708167077,62.464102741692
90,2015-01-05 00:00:00,1,161.92893816672702,376.719605203938,89.9695883700509,58.0874878071692
91,2015-01-05 01:00:00,1,127.163620174711,430.475184915377,95.6671782998651,46.84559981530029
92,2015-01-05 02:00:00,1,158.155297216044,429.34621677078104,94.8925892206533,58.2251506700564
93,2015-01-05 03:00:00,1,177.317219527455,461.80124552911496,103.056344462154,49.894646695525104
94,2015-01-05 04:00:00,1,202.52048809279,387.005317682112,94.686207891453,45.2023474307375
95,2015-01-05 05:00:00,1,177.510419214212,469.787301099085,100.498426208351,59.577250754815104
96,2015-01-05 06:00:00,1,179.30315305501,499.77796238371803,111.833027646993,52.3830967199205
97,2015-01-05 07:00:00,1,155.511451847996,498.398434757957,103.068134356782,33.2704150617335
98,2015-01-05 08:00:00,1,172.43982062177398,392.124958583379,108.135158785149,39.477497493757795
99,2015-01-05 09:00:00,1,138.826436871689,451.348967145242,126.464580238711,38.2574619466209
100,2015-01-05 10:00:00,1,177.278402308539,403.199388877549,100.858613460566,38.7760211849951
101,2015-01-05 11:00:00,1,180.451531678474,494.68140760970397,103.81035957251999,39.822762783664295
102,2015-01-05 12:00:00,1,172.782708733746,433.77395230153394,118.89360294935801,52.1542805763363
103,2015-01-05 13:00:00,1,180.511002733167,429.05868557800596,107.314608082347,39.232468688427794
104,2015-01-05 14:00:00,1,174.67521542992,396.75783165770105,111.50522695346399,33.1560113973363
105,2015-01-05 15:00:00,1,181.406935429518,575.50518940115,102.00808234205,38.0540356996326
106,2015-01-05 16:00:00,1,197.63695439311502,448.467915145998,78.72196126880459,34.3677469652616
107,2015-01-05 17:00:00,1,186.68544261893902,438.037121196144,86.17184873377511,37.291372295039295
108,2015-01-05 18:00:00,1,170.489959362522,469.473384713908,90.43487045717941,42.1118330360511
109,2015-01-05 19:00:00,1,153.28326552803998,510.502328605039,112.692041105529,40.7007828909885
110,2015-01-05 20:00:00,1,176.270867335776,465.08024565102005,109.33541780360201,33.175296847451
111,2015-01-05 21:00:00,1,163.996471439853,517.7257134507711,109.353759699105,41.083389523379005
112,2015-01-05 22:00:00,1,192.402396539262,492.027655172083,95.6867596163686,40.977666838625105
113,2015-01-05 23:00:00,1,145.893785902254,444.66998222987996,101.65634893146799,47.8028486010612
114,2015-01-06 00:00:00,1,163.76372317397698,471.30463335209197,115.895842117089,45.6221700011651
115,2015-01-06 01:00:00,1,176.330125598261,503.130646672585,113.54890422053002,42.2871485691965
116,2015-01-06 02:00:00,1,167.723951951975,471.43630137350505,106.043806907571,32.813966920637604
117,2015-01-06 03:00:00,1,160.90773327103702,508.201315663666,90.15214112562609,33.3315485892618
118,2015-01-06 04:00:00,1,165.429183965499,466.020616720495,94.6695224299299,41.191531442153604
119,2015-01-06 05:00:00,1,179.44304149826698,459.930035402293,108.59710664639299,42.64242745705
120,2015-01-06 06:00:00,1,183.427579704133,437.628227622284,94.0061045968677,37.985005125647895
121,2015-01-06 07:00:00,1,179.90318947730597,461.192751604953,93.00254831399259,42.8773586299245
122,2015-01-06 08:00:00,1,204.102252806712,441.433081306995,106.692560689971,38.01913459147121
123,2015-01-06 09:00:00,1,187.602463589486,474.83553022238505,92.9657349158873,46.0929772794343
124,2015-01-06 10:00:00,1,174.31564592470698,360.448017021967,97.29482592302509,39.5037900549763
125,2015-01-06 11:00:00,1,160.10344859268,443.687932042928,100.19883300317301,45.842212927458604
126,2015-01-06 12:00:00,1,213.787101960764,498.425547609459,87.23414920688391,47.8291176054638
127,2015-01-06 13:00:00,1,180.161232506575,461.58887222727003,96.57454891289659,37.782250368995705
128,2015-01-06 14:00:00,1,159.73519483796002,459.258302254684,107.09172139663299,45.944519690182396
129,2015-01-06 15:00:00,1,172.79738124621497,345.418513385006,95.62566887895309,44.504174997947295
130,2015-01-06 16:00:00,1,165.134100492745,507.856847488871,104.408241563507,36.6633072304748
131,2015-01-06 17:00:00,1,165.879436726613,474.1572525472,106.622135957927,36.2805597207224
132,2015-01-06 18:00:00,1,155.997449891152,395.180312276307,111.977064793027,42.0456668694595
133,2015-01-06 19:00:00,1,171.75268017479098,392.699049327014,110.859644128816,40.609087149872295
134,2015-01-06 20:00:00,1,174.787403579722,466.51490728332,119.05311349546301,39.1457069694352
135,2015-01-06 21:00:00,1,153.836868158609,495.142942076229,102.82068517025299,45.8840889930923
136,2015-01-06 22:00:00,1,121.50271800615299,428.69325132141,103.473395822426,45.862506954851206
137,2015-01-06 23:00:00,1,166.176880210182,486.559453997986,98.25566704129659,45.406059482058204
138,2015-01-07 00:00:00,1,170.44276745482202,458.10910478419896,105.423488883634,46.091144882641295
139,2015-01-07 01:00:00,1,178.91410661165799,475.52657967651703,80.1199181514942,42.916343126253096
140,2015-01-07 02:00:00,1,170.887027522682,450.246849709402,97.37932334457541,37.683496690381
141,2015-01-07 03:00:00,1,176.20098342105598,427.232662080646,92.9143953093314,44.90363917623
142,2015-01-07 04:00:00,1,153.533417381444,396.797446272938,120.19782945978201,33.456408335125396
143,2015-01-07 05:00:00,1,180.667628859057,379.916167116722,110.161670747073,41.2279702261773
144,2015-01-07 06:00:00,1,180.783330947812,421.676065735586,83.6733244532849,39.450313002305606
145,2015-01-07 07:00:00,1,173.774766035435,434.607314604213,105.04834014007,47.571232960408004
146,2015-01-07 08:00:00,1,190.35911654227698,453.14249388439794,101.904748497819,29.1339045791147
147,2015-01-07 09:00:00,1,176.067027069179,453.220005214375,84.4012805341344,54.91954656970471
148,2015-01-07 10:00:00,1,173.96546404756901,440.12548556999803,81.9555871455059,41.0678136167962
149,2015-01-07 11:00:00,1,174.020658562155,455.210875112323,89.99396745342979,39.767149789078104
150,2015-01-07 12:00:00,1,176.553958655592,544.8578203465261,107.964801450175,35.555422532604794
151,2015-01-07 13:00:00,1,185.90185858231004,431.65642373068397,97.6747391885147,43.3143864317869
152,2015-01-07 14:00:00,1,176.78285594793098,406.909740901879,84.9596371507526,45.743332723941705
153,2015-01-07 15:00:00,1,179.947979235306,478.911259550066,92.06754059012822,38.4113846373077
154,2015-01-07 16:00:00,1,152.954396690137,432.43709400755796,104.1739316721,42.463125886156504
155,2015-01-07 17:00:00,1,164.442537243618,496.32982039591695,109.311496969472,48.6471608931046
156,2015-01-07 18:00:00,1,192.154543846887,432.197681743003,84.4729306034864,45.4435318905301
157,2015-01-07 19:00:00,1,151.641443742294,440.13389474040605,90.7714684169491,47.06710940944549
158,2015-01-07 20:00:00,1,173.871025810942,496.517348977718,102.576487916834,35.511028475402
159,2015-01-07 21:00:00,1,176.075042081503,420.84660079387004,104.858406735985,47.39721415615539
160,2015-01-07 22:00:00,1,184.637049827142,361.562140621931,89.7455948452665,37.463367847477
161,2015-01-07 23:00:00,1,164.766848951901,475.935650525281,98.4452903139982,35.6604727703445
162,2015-01-08 00:00:00,1,172.37938159236901,528.596952137017,105.05266189719102,36.865654004127
163,2015-01-08 01:00:00,1,143.551174001883,446.02133132482396,114.91703158269199,39.3449651659056
164,2015-01-08 02:00:00,1,175.078940706499,460.791598371247,88.7295925952618,41.653703002738
165,2015-01-08 03:00:00,1,160.001524556611,436.240057978321,94.3099283162322,43.439982937936705
166,2015-01-08 04:00:00,1,166.420300635085,501.75034621242105,105.67719956283399,43.181136559912005
167,2015-01-08 05:00:00,1,152.18352076314198,479.91245057132596,107.61798230191799,40.3362977251416
168,2015-01-08 06:00:00,1,175.77402982652902,410.689640568981,111.70510306956699,36.8614976039132
169,2015-01-08 07:00:00,1,179.998692734817,486.389088587461,90.18467520919941,44.2897092311718
170,2015-01-08 08:00:00,1,165.430791658134,470.868810784001,97.578029401841,39.7174684648327
171,2015-01-08 09:00:00,1,197.375165961294,406.04592083641603,100.668142279997,39.808927961712
172,2015-01-08 10:00:00,1,180.058390558514,450.429344431584,81.5652879473298,40.0883673637914
173,2015-01-08 11:00:00,1,184.22948859882703,428.99665807724097,112.244637460011,43.8938976342731
174,2015-01-08 12:00:00,1,200.741045025064,366.201076072892,112.39736981986499,29.031391564205798
175,2015-01-08 13:00:00,1,160.233295861437,460.13533437929,90.8777095736113,43.3852438375498
176,2015-01-08 14:00:00,1,182.12928909269402,429.835794842528,94.36632750305229,36.749964490989704
177,2015-01-08 15:00:00,1,184.79870920931802,457.69061107458396,113.82277412093399,42.0625118035534
178,2015-01-08 16:00:00,1,169.90743805864,459.165038334225,99.6725439912637,39.386827569816
179,2015-01-08 17:00:00,1,174.785785368979,411.741578349699,91.62705349858092,35.8633895549086
180,2015-01-08 18:00:00,1,154.82267145887198,377.96911722912,94.2079537998912,39.5941214559449
181,2015-01-08 19:00:00,1,177.052513215896,405.32695399534697,107.253939358897,33.189893161240605
182,2015-01-08 20:00:00,1,159.485445025564,437.315160076526,113.296121209574,34.018651769063304
183,2015-01-08 21:00:00,1,182.205242937897,440.674425697929,110.20801615409401,45.534421509203995
184,2015-01-08 22:00:00,1,157.828538240108,493.914387894192,107.953753261323,41.385994679940204
185,2015-01-08 23:00:00,1,174.790962306492,460.341073021399,104.39510841764799,33.0835781157398
186,2015-01-09 00:00:00,1,157.302160202546,526.168522088875,103.521572773475,37.9304263379437
187,2015-01-09 01:00:00,1,166.313552313069,426.525911531078,104.548764491032,40.6996365121188
188,2015-01-09 02:00:00,1,146.70711483341802,500.396883648956,103.132706250352,33.8663733333554
189,2015-01-09 03:00:00,1,171.92651049388598,454.041738072718,108.21515801194799,42.4062293607111
190,2015-01-09 04:00:00,1,184.781650841073,488.742174460332,104.86727128004699,36.5594177773668
191,2015-01-09 05:00:00,1,172.748712846008,484.712933910825,117.16415214927099,42.673458072358606
192,2015-01-09 06:00:00,1,143.506561798543,438.70592921365096,94.2731189738394,47.9290767352713
193,2015-01-09 07:00:00,1,160.691994550761,481.57238712111604,101.958370881247,33.3335168305097
194,2015-01-09 08:00:00,1,194.840645554981,481.876962898335,93.6211420363089,33.1527105901439
195,2015-01-09 09:00:00,1,197.147080783758,409.454940244334,97.50534558155469,36.246504630436704
196,2015-01-09 10:00:00,1,152.374448479818,499.868093492309,99.5990862040223,39.940084361602295
197,2015-01-09 11:00:00,1,164.49945111758498,439.725422986906,107.213655814316,37.5726489585667
198,2015-01-09 12:00:00,1,175.304381733909,486.660679789326,92.5624156318815,38.5790577253837
199,2015-01-09 13:00:00,1,174.787343313018,510.555587330189,104.799182515447,43.3602800089799
200,2015-01-09 14:00:00,1,161.30064516470898,427.997386391055,82.6532533571675,45.050534052102606
201,2015-01-09 15:00:00,1,155.700819470796,408.57906804519996,105.80402333178301,35.3801750734214
202,2015-01-09 16:00:00,1,167.308571195816,513.164945238645,97.040320581395,43.0181038997941
203,2015-01-09 17:00:00,1,185.147123224165,401.60045946121903,87.1771446020337,35.028664903052004
204,2015-01-09 18:00:00,1,170.354399223821,407.841620251287,108.516091777649,31.4663108903443
205,2015-01-09 19:00:00,1,160.264576706241,465.32936508518503,100.744947140092,34.2859151871706
206,2015-01-09 20:00:00,1,162.434386669277,472.483678860157,110.881189688565,36.9979104159425
207,2015-01-09 21:00:00,1,194.215872431875,464.73407600898497,87.69343823647141,42.7646275427454
208,2015-01-09 22:00:00,1,163.295602831165,462.10647071217903,87.71402374494379,32.3406072631088
209,2015-01-09 23:00:00,1,181.44765141669998,552.372924953164,101.871854324093,45.13330402759521
210,2015-01-10 00:00:00,1,192.07578029278702,457.79160808488604,102.703776394375,40.8958937484602
211,2015-01-10 01:00:00,1,176.65497355531102,416.429099834853,108.09370833812001,45.8347350214457
212,2015-01-10 02:00:00,1,163.674171948947,418.424649542279,99.0380380732509,39.0247039045547
213,2015-01-10 03:00:00,1,169.399975606909,400.770038859562,96.8101987541284,39.2920916497743
214,2015-01-10 04:00:00,1,162.615800476582,443.45813584236504,111.995289354942,44.849501399743005
215,2015-01-10 05:00:00,1,188.41575675969102,416.819764266381,105.890248086224,41.57578338234929
216,2015-01-10 06:00:00,1,167.756696521334,448.318667507267,110.581023644039,40.9923970662599
217,2015-01-10 07:00:00,1,193.24975075973703,419.206408058055,87.15548548274592,49.0846639840331
218,2015-01-10 08:00:00,1,161.57581196928,505.25596478231796,96.5458496106353,35.3895950033119
219,2015-01-10 09:00:00,1,160.29324124051502,487.31691624785105,95.25600969432449,34.698570279531495
220,2015-01-10 10:00:00,1,172.146982385756,439.28506835127195,86.4704499949343,45.5587778611963
221,2015-01-10 11:00:00,1,170.362829719866,504.13978650015997,98.82158708980499,37.7041867592156
222,2015-01-10 12:00:00,1,162.433227131287,511.28817136655897,119.749926388903,36.85942367168
223,2015-01-10 13:00:00,1,146.279047851045,451.285912213424,105.093148639341,48.930072626264106
224,2015-01-10 14:00:00,1,170.45099631883102,470.828743577352,98.7874655273042,37.1928228505985
225,2015-01-10 15:00:00,1,159.251349513939,462.691198384678,108.23298543056801,31.2000279004032
226,2015-01-10 16:00:00,1,186.239164332142,471.232458982486,94.7800542699235,33.8108150066128
227,2015-01-10 17:00:00,1,155.709718175911,448.493914621979,86.89290270580611,37.668180118885495
228,2015-01-10 18:00:00,1,186.89724093513698,422.737517067894,98.07716612075122,38.7639287237452
229,2015-01-10 19:00:00,1,160.26435473931298,521.609109951583,80.5423007083708,39.732217416179104
230,2015-01-10 20:00:00,1,174.387051176101,429.223630669626,107.870530003791,49.6670282651719
231,2015-01-10 21:00:00,1,183.480540866041,464.066350084405,101.47581418083999,41.8204598756041
232,2015-01-10 22:00:00,1,162.218864648122,460.228941898041,98.4415100935107,34.2723719174625
233,2015-01-10 23:00:00,1,178.316578285177,465.791168846495,93.02008232984319,30.1271140698899
234,2015-01-11 00:00:00,1,168.68039493223998,359.24409460881895,96.13488564736771,43.9323022150168
235,2015-01-11 01:00:00,1,152.971806058887,353.85831448748297,72.85189591266,43.631871010885895
236,2015-01-11 02:00:00,1,165.948805835001,396.17515987864095,103.442502525319,42.874181546068705
237,2015-01-11 03:00:00,1,194.29684816302398,400.144067636934,103.562633602621,43.7747843065088
238,2015-01-11 04:00:00,1,166.78803239455,307.175548839697,112.55358887926901,36.172467867442705
239,2015-01-11 05:00:00,1,157.733263056126,512.042536128059,98.70282958109101,46.08119576556721
240,2015-01-11 06:00:00,1,169.189656138776,443.593388061965,87.4375975011689,38.7903926180376
241,2015-01-11 07:00:00,1,174.952124147868,435.855538259103,77.726981973132,44.2801076284635
242,2015-01-11 08:00:00,1,184.329869219861,386.70733355757994,90.2441413870202,34.8140024089427
243,2015-01-11 09:00:00,1,187.15939816688703,456.128331100772,90.0294606001227,33.0547611680538
244,2015-01-11 10:00:00,1,171.507835975626,375.227291972199,99.80089282739321,38.5986037515356
245,2015-01-11 11:00:00,1,187.468628684861,386.93137788634203,87.9419725739175,43.76518588551539
246,2015-01-11 12:00:00,1,158.536100783013,523.171940476295,91.3261601323601,37.9748515198389
247,2015-01-11 13:00:00,1,134.832298929645,477.836714609516,114.442089715359,36.7648107286152
248,2015-01-11 14:00:00,1,162.924748617057,511.320718603711,108.773148944447,44.7967214254983
249,2015-01-11 15:00:00,1,162.262167657389,459.52975320055606,86.02410673944159,36.7287739863146
250,2015-01-11 16:00:00,1,135.259457727462,452.632797074757,97.2001708378278,42.647439707939206
251,2015-01-11 17:00:00,1,178.437076354543,376.15691781673104,106.747638959704,45.5489086314645
252,2015-01-11 18:00:00,1,158.24337290866399,425.59058251535896,106.88182560292299,34.598964842769604
253,2015-01-11 19:00:00,1,166.609190206578,479.00384987914003,106.24499137749001,32.1511668462892
254,2015-01-11 20:00:00,1,146.193455185189,586.9459625212,99.2114725219878,47.587326341891696
255,2015-01-11 21:00:00,1,178.21286302802503,453.780540886437,95.94069685327291,51.7866867590289
256,2015-01-11 22:00:00,1,198.368405260332,398.999290380198,109.474515601921,42.172316095700104
257,2015-01-11 23:00:00,1,156.828843346639,454.870973941126,96.1958992499505,48.449855209590595
258,2015-01-12 00:00:00,1,168.311616334328,367.16656289277495,100.109652395054,36.5453361122887
259,2015-01-12 01:00:00,1,199.23069597464,378.95811992445704,93.72424834292771,35.2095484580077
260,2015-01-12 02:00:00,1,184.007244983116,523.565528668497,109.763133884601,42.013078116363104
261,2015-01-12 03:00:00,1,198.69589132545602,411.625600522615,93.09604461219091,37.75852858739871
262,2015-01-12 04:00:00,1,169.921489131021,408.10369092723,95.4574133727799,44.752123316242
263,2015-01-12 05:00:00,1,167.716099266175,470.76579633492304,91.96898615898229,36.1498674203499
264,2015-01-12 06:00:00,1,162.355525142313,486.453395749797,111.26964499360001,47.554258983851994
265,2015-01-12 07:00:00,1,191.51860555139197,442.96966806093104,92.9480516217432,39.7273458478326
266,2015-01-12 08:00:00,1,150.712422015005,435.61717520200204,101.381800129606,41.935577551159795
267,2015-01-12 09:00:00,1,174.609713228825,472.509036382761,96.3530751235899,40.0770373995005
268,2015-01-12 10:00:00,1,169.305222000839,433.939707793159,119.668630881116,43.8813562144515
269,2015-01-12 11:00:00,1,203.777627001903,451.470561164318,105.17403524205,32.1443760590714
270,2015-01-12 12:00:00,1,160.879494070854,444.66175901182504,102.552096344832,39.304699268060205
271,2015-01-12 13:00:00,1,147.360677452234,476.306050056162,89.60094930935591,36.5871122068446
272,2015-01-12 14:00:00,1,173.489476542629,427.80959027779295,97.7007620150326,34.7092859103562
273,2015-01-12 15:00:00,1,169.405269559234,429.85021056195,91.4713844789002,34.9401301966428
274,2015-01-12 16:00:00,1,157.41312398742,459.97893400158205,88.0992143283646,42.6713466802845
275,2015-01-12 17:00:00,1,171.984366323662,408.399049849997,58.73372377369229,42.5822182556933
276,2015-01-12 18:00:00,1,165.86712879941098,419.12954647878195,81.08054399840991,47.665443150729
277,2015-01-12 19:00:00,1,159.81862038098,570.159037520449,109.576406381475,36.7243065473466
278,2015-01-12 20:00:00,1,177.512538976637,463.64774214393,81.92576207180021,32.7219655375652
279,2015-01-12 21:00:00,1,165.025065319898,454.915928915319,110.241675594618,35.500501860844395
280,2015-01-12 22:00:00,1,142.475296238412,440.526719878772,100.613729645721,40.9152723759083
281,2015-01-12 23:00:00,1,130.22388127441002,422.45458130286397,97.1024018968198,44.4404316414791
282,2015-01-13 00:00:00,1,161.291267418734,450.709890111852,113.617315512218,42.1870198811555
283,2015-01-13 01:00:00,1,191.812803063068,412.223355657039,89.903891482167,49.9143581124174
284,2015-01-13 02:00:00,1,182.57194069947,498.47298686792,118.103157855675,43.2720858666439
285,2015-01-13 03:00:00,1,188.225803706692,456.129546764913,103.683626791611,42.106331638918704
286,2015-01-13 04:00:00,1,184.737581640992,424.439544716056,115.953814062768,38.6797333175879
287,2015-01-13 05:00:00,1,174.736460360276,510.967824980067,100.89626044671499,39.25414364619729
288,2015-01-13 06:00:00,1,147.39406058425502,485.88155628947095,88.76344423922859,38.238083127926004
289,2015-01-13 07:00:00,1,173.083546807494,438.92395768191903,89.42081118099141,40.248094906705205
290,2015-01-13 08:00:00,1,193.95842135515701,468.312864770577,96.1713821681083,41.7863553143414
291,2015-01-13 09:00:00,1,119.05904698138501,477.62435647529406,104.94516085208099,37.0042103443819
292,2015-01-13 10:00:00,1,158.279715735469,465.19251949968697,90.3915403083586,39.5448392398835
293,2015-01-13 11:00:00,1,186.536969611279,436.639992795243,104.060922503445,47.2089031893087
294,2015-01-13 12:00:00,1,177.931175291679,283.244579426427,104.54762227629601,37.5221864282716
295,2015-01-13 13:00:00,1,181.840916052723,471.251146519216,90.859789426632,42.3569388492129
